name,test,d-sep,i-sep,saving,dSepTime,iSepTime
Munin,"I(R_OTHER_ISCH_SALOSS,L_LNL_DIFFN_ULND5_SALOSS,L_ULND5_LSLOW_E)",8,1,12.50,0.008723020553588867,0.009517908096313477
Munin,"I(R_ULND5_AMP_WD,R_ADM_MUPSATEL,R_OTHER_NMT_ADM_DENERV)",853,144,16.88,0.26921892166137695,0.18283486366271973
Munin,"I(L_LNLBE_APB_DENERV,R_DIFFN_MEDD2_BLOCK,L_APB_SPONT_NEUR_DISCH)",7,1,14.29,0.005305051803588867,0.010337114334106445
Munin,"I(L_MEDD2_ALLCV_EW,R_LNLE_ULND5_SALOSS,L_ADM_SPONT_DENERV_ACT)",754,78,10.34,0.2490849494934082,0.13044309616088867
Munin,"I(L_ADM_REPSTIM_CMAPAMP,L_MEDD2_ALLCV_WD,L_MUSCLE_APB_MUDENS)",928,238,25.65,0.3316478729248047,0.25484299659729004
Munin,"I(L_MEDD2_RD_EW,DIFFN_TYPE,R_ADM_DE_REGEN)",7,3,42.86,0.0031321048736572266,0.011723041534423828
Munin,"I(L_ULND5_LD_WD,R_LNLW_ULND5_SALOSS,L_APB_QUAL_MUPPOLY)",12,4,33.33,0.005357027053833008,0.0328369140625
Munin,"I(L_ULND5_DISP_E,R_DIFFN_ULND5_DIFSLOW,R_LNLW_ADM_DE_REGEN)",749,35,4.67,0.23388409614562988,0.0775449275970459
Munin,"I(L_DELT_NEUR_ACT,L_DELT_MUPDUR,R_LNLE_ULN_TIME)",775,138,17.81,0.2661471366882324,0.12838101387023926
Munin,"I(L_ADM_QUAN_MUPDUR,R_ULND5_BLOCK_EW,R_LNLE_ADM_DE_REGEN)",834,142,17.03,0.26132702827453613,0.18981409072875977
Munin,"I(R_MYAS_APB_NMT,R_AXIL_LAT_ED,L_LNLW_ULND5_BLOCK_WD)",28,1,3.57,0.018185853958129883,0.009649991989135742
Munin,"I(L_AXIL_DIFSLOW_ED,R_LNLBE_MEDD2_RD_EW,R_DELT_REPSTIM_DECR)",720,33,4.58,0.2225790023803711,0.07167792320251465
Munin,"I(R_LNLPC5_DELT_MUSIZE,R_LNLBE_APB_DE_REGEN,R_ULND5_LSLOW_E)",69,7,10.14,0.02463388442993164,0.016222000122070312
Munin,"I(R_ADM_SF_JITTER,R_LNLT1_APB_MALOSS,R_OTHER_DELT_DENERV)",782,73,9.34,0.2551610469818115,0.12466597557067871
Munin,"I(L_LNLC8_LP_ADM_MUSIZE,L_LNL_ISCH_SALOSS_CA,L_LNLC8_ADM_DENERV)",24,4,16.67,0.009881019592285156,0.006883859634399414
Munin,"I(R_DIFFN_APB_DE_REGEN,R_LNLC8_LP_ADM_DE_REGEN,R_LNLPC5_DELT_MALOSS)",712,13,1.83,0.229201078414917,0.07375216484069824
Munin,"I(L_DELT_MVA_RECRUIT,L_LNLT1_LP_BE_APB_MALOSS,L_MED_LAT_WA)",746,54,7.24,0.22687196731567383,0.10185790061950684
Munin,"I(L_ULND5_DIFSLOW_EW,R_DELT_MUSIZE,R_OTHER_ISCH_DIFSLOW)",767,63,8.21,0.24542999267578125,0.10945701599121094
Munin,"I(R_ULND5_ALLCV_EW,L_DIFFN_ISCH_SALOSS,L_LNLW_ULND5_LD_WD)",776,57,7.35,0.23922991752624512,0.0901648998260498
Munin,"I(L_MYOP_MYDY_DELT_DENERV,L_OTHER_ADM_MALOSS,L_LNLE_ADM_MALOSS)",10,4,40.00,0.004438161849975586,0.0054819583892822266
Munin,"I(L_ULND5_DISP_WD,R_DIFFN_LNLW_ADM_MALOSS,R_LNL_DIFFN_ADM_MUSIZE)",725,41,5.66,0.23318719863891602,0.10390400886535645
Munin,"I(DIFFN_PATHO,R_OTHER_ADM_NEUR_ACT,R_LNLW_ADM_MUSIZE)",596,1,0.17,0.2076718807220459,0.025605201721191406
Munin,"I(L_LNL_DIFFN_ADM_MUSIZE,L_APB_MUSIZE,L_LNLE_DIFFN_ULND5_BLOCK_E)",831,100,12.03,0.25748610496520996,0.14540410041809082
Munin,"I(L_MYOP_ADM_MUDENS,L_DELT_EFFMUS,R_MYOP_MYDY_DELT_MUSIZE)",5,1,20.00,0.01727294921875,0.016778945922851562
Munin,"I(L_MEDD2_DISP_EW,R_DELT_SPONT_HF_DISCH,L_MUSCLE_DELT_MUSIZE)",816,136,16.67,0.26586103439331055,0.1457350254058838
Munin,"I(R_LNL_DIFFN_ULND5_SALOSS,R_APB_MULOSS,R_MYOP_APB_MUDENS)",818,89,10.88,0.27140307426452637,0.1404860019683838
Munin,"I(L_LNLC8_LP_E_ADM_MUSIZE,L_LNLE_ULN_BLOCK,R_ADM_MUSCLE_VOL)",131,19,14.50,0.049440860748291016,0.04082679748535156
Munin,"I(L_ULND5_LD_WD,L_APB_MUDENS,L_ADM_REPSTIM_POST_DECR)",12,4,33.33,0.01767706871032715,0.025012969970703125
Munin,"I(R_ULND5_ALLCV_E,L_DE_REGEN_ADM_NMT,L_AXIL_DIFSLOW_ED)",876,147,16.78,0.2970428466796875,0.2004988193511963
Munin,"I(R_AXIL_BLOCK_ED,L_LNLE_ULND5_LD_E,R_MYAS_DELT_MUDENS)",712,16,2.25,0.21828699111938477,0.04938697814941406
Munin,"I(R_ULN_DCV_EW,L_LNLW_ULND5_DISP_WD,R_MYAS_OTHER_DELT_MUDENS)",778,51,6.56,0.23906517028808594,0.0964510440826416
Munin,"I(L_OTHER_ADM_MALOSS,R_APB_QUAN_MUPDUR,L_LNLPC5_DELT_MUSIZE)",18,1,5.56,0.028635025024414062,0.024255037307739258
Munin,"I(L_SUR_ALLAMP_CA,R_ULND5_LD_WD,L_APB_NEUR_ACT)",729,55,7.54,0.22886300086975098,0.09338188171386719
Munin,"I(R_LNLW_MED_BLOCK,DIFFN_M_SEV_PROX,L_MED_LAT_WA)",101,7,6.93,0.041680097579956055,0.031883955001831055
Munin,"I(R_ULND5_DIFSLOW_E,L_OTHER_ADM_DE_REGEN,R_OTHER_ISCH_DIFSLOW)",742,25,3.37,0.23664379119873047,0.06961584091186523
Munin,"I(L_OTHER_ADM_MALOSS,R_MEDD2_CV_EW,R_ULN_LD_EW)",18,1,5.56,0.0164949893951416,0.012191057205200195
Munin,"I(L_ULND5_DISP_E,L_LNLBE_APB_MALOSS,L_LNLT1_APB_MUSIZE)",749,27,3.60,0.23960399627685547,0.07833290100097656
Munin,"I(L_DIFFN_LNLW_APB_NEUR_ACT,R_APB_FORCE,R_APB_QUAL_MUPAMP)",870,202,23.22,0.3109128475189209,0.20859980583190918
Munin,"I(R_ADM_DE_REGEN,R_MEDD2_RD_EW,R_LNLPC5_DIFFN_DELT_MALOSS)",766,56,7.31,0.2316570281982422,0.11373400688171387
Munin,"I(L_MYOP_MYDY_DELT_MUDENS,L_DIFFN_LNLW_ADM_NEUR_ACT,R_ULN_RD_EW)",8,4,50.00,0.006472110748291016,0.007567882537841797
Munin,"I(R_MUSCLE_ADM_DENERV,R_ADM_SPONT_DENERV_ACT,L_DIFFN_LNLW_ADM_DE_REGEN)",858,165,19.23,0.27767419815063477,0.1707320213317871
Munin,"I(L_SUR_SALOSS,L_ULN_DCV_EW,R_APB_REPSTIM_POST_DECR)",800,97,12.12,0.26415586471557617,0.15057706832885742
Munin,"I(L_DELT_QUAN_MUPPOLY,L_ULND5_LD_E,L_LNLPC5_DELT_NEUR_ACT)",776,104,13.40,0.24787092208862305,0.1252298355102539
Munin,"I(L_MUSCLE_APB_DENERV,L_ULN_ALLDEL_WA,R_LNLC8_LP_E_ADM_MALOSS)",880,145,16.48,0.2827119827270508,0.17011094093322754
Munin,"I(L_DIFFN_LNLW_ADM_MUSIZE,L_ADM_FORCE,L_ULND5_BLOCK_EW)",919,239,26.01,0.31120920181274414,0.20532584190368652
Munin,"I(L_MEDD2_DSLOW_WD,L_ADM_MUSCLE_VOL,R_MED_LAT_WA)",873,154,17.64,0.29095983505249023,0.1894969940185547
Munin,"I(L_DELT_SPONT_INS_ACT,L_MYOP_ADM_MUSIZE,L_ADM_SPONT_DENERV_ACT)",772,122,15.80,0.23822903633117676,0.14734196662902832
Munin,"I(L_LNLC8_ADM_MUSIZE,L_DE_REGEN_APB_NMT,R_DIFFN_ISCH_BLOCK)",21,1,4.76,0.015798091888427734,0.012289047241210938
Munin,"I(R_OTHER_ADM_MUSIZE,R_ADM_TA_CONCL,L_ADM_DE_REGEN)",863,175,20.28,0.28933000564575195,0.1699659824371338
Munin,"I(L_MUSCLE_ADM_MUSIZE,R_APB_MUDENS,R_SUR_ALLAMP_CA)",26,8,30.77,0.018524169921875,0.024515867233276367
Munin,"I(R_LNLLP_APB_NEUR_ACT,L_ULND5_DISP_EWD,R_MYOP_ADM_DE_REGEN)",5,1,20.00,0.006479024887084961,0.006206989288330078
Munin,"I(R_LNLE_ULND5_RD_E,R_MED_RDLDCV_EW,L_MYAS_DELT_MUDENS)",116,6,5.17,0.039695024490356445,0.012161016464233398
Munin,"I(R_LNLW_ULND5_DISP_WD,R_LNL_ISCH_PATHO,R_LNLT1_LP_APB_DENERV)",10,1,10.00,0.004259824752807617,0.0026650428771972656
Munin,"I(L_AXIL_DIFSLOW_ED,L_APB_QUAL_MUPDUR,L_LNLW_ULND5_LD_WD)",855,159,18.60,0.28372693061828613,0.16388797760009766
Munin,"I(L_LNLLP_E_ULND5_SALOSS,R_LNLE_ADM_DENERV,R_LNL_DIFFN_APB_DE_REGEN)",127,12,9.45,0.045400142669677734,0.026510000228881836
Munin,"I(L_LNLPC5_DELT_DE_REGEN,L_ADM_QUAL_MUPAMP,L_ULN_LD_EW)",68,7,10.29,0.05008697509765625,0.03368806838989258
Munin,"I(L_LNLBE_MEDD2_DISP_EW,R_MYDY_ADM_MUDENS,R_APB_MUPSATEL)",4,1,25.00,0.0021021366119384766,0.009610891342163086
Munin,"I(L_DELT_MUDENS,L_MYDY_ADM_DE_REGEN,L_LNLC8_LP_ADM_MUSIZE)",736,39,5.30,0.22560405731201172,0.08275890350341797
Munin,"I(R_DIFFN_APB_NEUR_ACT,L_DIFFN_LNLW_APB_MUDENS,R_MED_RDLDDEL)",730,39,5.34,0.2334599494934082,0.09229612350463867
Munin,"I(R_ULND5_DIFSLOW_EW,L_APB_REPSTIM_POST_DECR,R_DELT_SF_DENSITY)",811,110,13.56,0.25464606285095215,0.1664891242980957
Munin,"I(R_DELT_MUPINSTAB,R_MED_DIFSLOW_WA,R_DE_REGEN_ADM_NMT)",763,85,11.14,0.23787903785705566,0.13706707954406738
Munin,"I(L_OTHER_ADM_DENERV,L_LNLE_DIFFN_ULND5_DIFSLOW_E,R_LNLLP_ADM_DE_REGEN)",7,1,14.29,0.006520986557006836,0.005339860916137695
Munin,"I(L_LNL_ISCH_SEV,L_LNLW_MED_SEV,R_LNLT1_LP_BE_APB_NEUR_ACT)",10,1,10.00,0.004216909408569336,0.0035080909729003906
Munin,"I(L_LNLC8_LP_E_ADM_MALOSS,L_LNLE_ULN_SEV,L_LNLC8_ADM_MUSIZE)",124,15,12.10,0.04464912414550781,0.019551992416381836
Munin,"I(L_LNLC8_LP_E_ADM_DENERV,R_OTHER_ULN_BLOCK_WA,L_AXIL_DIFSLOW_ED)",129,16,12.40,0.05946207046508789,0.029757022857666016
Munin,"I(L_MYOP_MYDY_APB_MUDENS,L_DIFFN_MEDD2_DISP,L_ULND5_DSLOW_EW)",8,4,50.00,0.009253978729248047,0.02314615249633789
Munin,"I(L_ULN_BLOCK_E,R_MEDD2_EFFAXLOSS,L_LNLLP_ADM_MALOSS)",804,74,9.20,0.33289098739624023,0.1359570026397705
Munin,"I(R_ULN_DIFSLOW_E,L_OTHER_DELT_MUDENS,R_APB_QUAL_MUPPOLY)",740,55,7.43,0.24531197547912598,0.11254596710205078
Munin,"I(R_ULND5_DISP_E,R_MYOP_MYDY_APB_DE_REGEN,L_APB_MUDENS)",749,36,4.81,0.225999116897583,0.09325313568115234
Munin,"I(L_APB_MUPDUR,L_LNLW_MEDD2_RD_WD,R_ADM_MALOSS)",798,116,14.54,0.24689602851867676,0.1524829864501953
Munin,"I(R_ULND5_DISP_BEW,L_DIFFN_LNLW_MEDD2_SALOSS,R_DELT_MUDENS)",759,47,6.19,0.23830890655517578,0.09160709381103516
Munin,"I(L_OTHER_NMT_DELT_DENERV,R_LNLE_ULND5_DIFSLOW,R_NMT_APB_DENERV)",755,80,10.60,0.2516751289367676,0.1250910758972168
Munin,"I(DIFFN_TYPE,R_OTHER_ADM_NEUR_ACT,L_LNLPC5_DELT_MUSIZE)",627,1,0.16,0.21456217765808105,0.0033478736877441406
Munin,"I(L_LNLT1_LP_BE_APB_MUSIZE,R_ULND5_DIFSLOW_EW,R_ULND5_CV_EW)",27,8,29.63,0.013437986373901367,0.021060943603515625
Munin,"I(L_ULN_BLOCK_WA,R_ULN_DCV_EW,R_MYDY_DELT_DENERV)",801,80,9.99,0.24135088920593262,0.11362099647521973
Munin,"I(L_DIFFN_APB_DENERV,R_ULND5_AMP_WD,R_APB_REPSTIM_FACILI)",824,113,13.71,0.2666339874267578,0.16152691841125488
Munin,"I(L_DELT_QUAL_MUPDUR,L_MED_BLOCK_WA,L_MUSCLE_DELT_MUDENS)",825,126,15.27,0.24898910522460938,0.1694779396057129
Munin,"I(L_DIFFN_LNLW_APB_DE_REGEN,L_LNLC8_LP_ADM_MUDENS,R_DIFFN_APB_DENERV)",736,26,3.53,0.22659611701965332,0.08873200416564941
Munin,"I(R_LNLPC5_DIFFN_DELT_MUDENS,R_LNL_DIFFN_ADM_MUSIZE,R_APB_REPSTIM_POST_DECR)",799,84,10.51,0.2487928867340088,0.14372014999389648
Munin,"I(R_DIFFN_ULN_DIFSLOW,R_MYAS_DE_REGEN_DELT_NMT,R_MYOP_APB_DENERV)",762,72,9.45,0.2379169464111328,0.12029695510864258
Munin,"I(L_DELT_EFFMUS,L_ULN_RDLDCV_E,L_APB_REPSTIM_POST_DECR)",778,114,14.65,0.2898681163787842,0.1663198471069336
Munin,"I(L_LNLBE_APB_DE_REGEN,R_LNLE_DIFFN_ULND5_DISP_E,R_LNLE_ADM_DE_REGEN)",34,1,2.94,0.01598215103149414,0.006518840789794922
Munin,"I(R_MED_CV_EW,R_LNLC8_ADM_MUDENS,L_LNLC8_LP_ADM_NEUR_ACT)",760,52,6.84,0.2308979034423828,0.09297704696655273
Munin,"I(R_LNLBE_APB_NEUR_ACT,L_AXIL_DEL,R_ULND5_LSLOW_E)",4,1,25.00,0.009363174438476562,0.01233983039855957
Munin,"I(L_SUR_LSLOW_CA,L_DELT_MUPAMP,L_LNLPC5_DELT_MUSIZE)",7,4,57.14,0.017708778381347656,0.019683837890625
Munin,"I(R_LNL_DIFFN_ULND5_SALOSS,R_MEDD2_DISP_WD,L_DELT_MUSCLE_VOL)",798,71,8.90,0.2428898811340332,0.1126852035522461
Munin,"I(R_LNLC8_LP_E_ADM_MALOSS,L_ADM_MVA_RECRUIT,L_MYDY_APB_MUDENS)",129,15,11.63,0.05834197998046875,0.03340911865234375
Munin,"I(R_OTHER_ADM_NEUR_ACT,R_APB_REPSTIM_CMAPAMP,R_MYOP_ADM_MUSIZE)",3,1,33.33,0.029515981674194336,0.031286001205444336
Munin,"I(L_MYDY_ADM_DE_REGEN,L_LNLW_ADM_DENERV,L_DIFFN_ADM_MALOSS)",36,1,2.78,0.012777090072631836,0.0042209625244140625
Munin,"I(R_LNLC8_LP_ADM_MALOSS,L_DIFFN_MED_BLOCK,R_LNLBE_MED_DIFSLOW)",24,4,16.67,0.011379003524780273,0.007027864456176758
Munin,"I(L_MYAS_DE_REGEN_ADM_NMT,DIFFN_M_SEV_PROX,L_DELT_QUAL_MUPAMP)",758,88,11.61,0.2374589443206787,0.13933277130126953
Munin,"I(L_MYDY_DELT_MUDENS,L_APB_SPONT_DENERV_ACT,R_DELT_MVA_RECRUIT)",5,1,20.00,0.02003002166748047,0.026298999786376953
Munin,"I(L_DIFFN_ADM_MALOSS,L_OTHER_ADM_DENERV,R_MUSCLE_ADM_MUDENS)",707,12,1.70,0.2085580825805664,0.05936408042907715
Munin,"I(L_SUR_RD_CA,R_LNL_DIFFN_ADM_DE_REGEN,R_ULND5_AMP_WD)",4,1,25.00,0.00849008560180664,0.02058696746826172
Munin,"I(L_LNL_DIFFN_ADM_NEUR_ACT,L_DIFFN_APB_MUDENS,L_ADM_REPSTIM_FACILI)",727,56,7.70,0.22844314575195312,0.10803699493408203
Munin,"I(L_LNLBE_MEDD2_RD_EW,R_DELT_TA_CONCL,L_DIFFN_LNLW_APB_MUDENS)",5,2,40.00,0.017474889755249023,0.02212214469909668
Munin,"I(L_DIFFN_AXIL_DIFSLOW,R_ADM_QUAN_MUPAMP,L_ADM_MULOSS)",870,182,20.92,0.2920088768005371,0.1841418743133545
Munin,"I(R_APB_QUAL_MUPAMP,L_MED_ALLDEL_WA,L_LNLW_ULN_BLOCK)",881,181,20.54,0.2783060073852539,0.1848468780517578
Munin,"I(L_MYAS_DE_REGEN_ADM_NMT,R_DIFFN_LNLW_ADM_DE_REGEN,L_DELT_TA_CONCL)",767,102,13.30,0.23685884475708008,0.14836788177490234
Munin,"I(R_DELT_ALLAMP,R_LNLT1_LP_BE_APB_MUSIZE,R_ADM_MUSIZE)",802,137,17.08,0.2427210807800293,0.15355801582336426
Munin,"I(L_LNLT1_LP_BE_APB_MUDENS,R_DELT_MUPAMP,L_MYAS_DELT_MUDENS)",12,8,66.67,0.020469188690185547,0.0235748291015625
Munin,"I(L_DELT_MUPAMP,L_MYAS_DE_REGEN_ADM_NMT,R_LNLE_ADM_DE_REGEN)",871,176,20.21,0.27924394607543945,0.1892859935760498
Munin,"I(L_MYAS_ADM_MUDENS,L_MYDY_ADM_DE_REGEN,L_LNLW_APB_MUDENS)",5,1,20.00,0.0025610923767089844,0.0031778812408447266
Munin,"I(R_MEDD2_ALLCV_WD,R_MED_DIFSLOW_EW,R_LNL_DIFFN_ADM_MUDENS)",766,76,9.92,0.23590087890625,0.12286615371704102
Munin,"I(L_ULND5_DISP_EED,L_ULN_RDLDDEL,L_MED_DIFSLOW_EW)",757,51,6.74,0.22808599472045898,0.10062313079833984
Munin,"I(R_DIFFN_MEDD2_SALOSS,R_MED_DCV_WA,L_DELT_NEUR_ACT)",779,78,10.01,0.23949599266052246,0.12245607376098633
Munin,"I(L_ULN_DCV_E,R_LNLLP_APB_DENERV,L_LNLE_ULN_TIME)",779,53,6.80,0.2314620018005371,0.09458494186401367
Munin,"I(L_ADM_ALLAMP_WA,L_MYOP_APB_MUSIZE,L_LNLT1_LP_BE_APB_MUSIZE)",852,171,20.07,0.26840996742248535,0.18939590454101562
Munin,"I(L_LNLW_ADM_NEUR_ACT,L_MYDY_ADM_DENERV,R_OTHER_ULND5_RD)",5,1,20.00,0.0023889541625976562,0.0021190643310546875
Munin,"I(L_DIFFN_MED_DIFSLOW,R_LNLT1_LP_APB_NEUR_ACT,L_MED_RDLDCV_EW)",713,14,1.96,0.2132890224456787,0.06027388572692871
Munin,"I(R_DIFFN_ADM_MUSIZE,L_APB_VOL_ACT,L_DIFFN_ADM_MUDENS)",712,15,2.11,0.2105729579925537,0.06907486915588379
Munin,"I(R_LNLW_ULND5_RD_WD,R_LNL_ISCH_SEV,R_APB_QUAL_MUPPOLY)",5,1,20.00,0.002864837646484375,0.025173187255859375
Munin,"I(R_DIFFN_LNLW_ADM_NEUR_ACT,R_LNLT1_LP_APB_NEUR_ACT,L_MYOP_APB_DENERV)",687,16,2.33,0.21328210830688477,0.05072593688964844
Munin,"I(L_ADM_REPSTIM_FACILI,L_MYOP_MYDY_ADM_DENERV,L_LNL_DIFFN_ADM_DENERV)",782,79,10.10,0.2383279800415039,0.12432003021240234
Munin,"I(R_SUR_AMP_CA,R_DIFFN_LNLW_ULND5_BLOCK_WD,L_DELT_QUAL_MUPPOLY)",739,95,12.86,0.23877787590026855,0.12132811546325684
Munin,"I(R_LNLPC5_DIFFN_DELT_MUSIZE,R_DE_REGEN_APB_NMT,L_LNLC8_LP_E_ADM_MALOSS)",798,89,11.15,0.24687409400939941,0.13608193397521973
Munin,"I(DIFFN_MOT_SEV,L_DIFFN_DELT_MUSIZE,L_SUR_ALLAMP_CA)",688,31,4.51,0.2141399383544922,0.07995009422302246
Munin,"I(L_DIFFN_LNLW_ADM_DENERV,L_LNLLP_APB_MALOSS,R_DELT_DE_REGEN)",716,25,3.49,0.21406888961791992,0.08394503593444824
Munin,"I(R_DIFFN_MED_BLOCK,R_ULND5_CV_WD,R_LNL_DIFFN_ADM_MALOSS)",842,113,13.42,0.2596719264984131,0.14027714729309082
Munin,"I(R_ULND5_ALLAMP_WD,L_MUSCLE_DELT_DENERV,R_LNLC8_LP_E_ADM_MALOSS)",883,165,18.69,0.27503299713134766,0.18079304695129395
Munin,"I(L_OTHER_ADM_DE_REGEN,R_DIFFN_LNLW_ULND5_SALOSS,R_ULN_AMPR_E)",35,1,2.86,0.015837907791137695,0.008616924285888672
Munin,"I(R_LNLC8_LP_ADM_MALOSS,R_DIFFN_MEDD2_SALOSS,L_ADM_MULOSS)",24,4,16.67,0.011709928512573242,0.017353057861328125
Munin,"I(R_DIFFN_MEDD2_SALOSS,L_LNLE_ULND5_RD_E,R_ULND5_RD_E)",705,12,1.70,0.2108299732208252,0.05432486534118652
Munin,"I(L_APB_FORCE,R_LNLT1_APB_DENERV,R_LNL_ISCH_PATHO)",834,155,18.59,0.25383520126342773,0.16776394844055176
Munin,"I(L_SUR_BLOCK_CA,R_ADM_MVA_AMP,L_ULND5_BLOCK_EW)",866,173,19.98,0.2839629650115967,0.18244409561157227
Munin,"I(L_APB_QUAN_MUPAMP,L_MUSCLE_DELT_MUDENS,L_MYDY_APB_MUDENS)",800,113,14.12,0.24859905242919922,0.14662504196166992
